tmdb_film_id,tmdb_person_id,character,,
1378,36547,Nick,,
1378,36548,Creamy,,
1378,36549,Faustus,,
1378,36550,Jid,,
1378,36551,Little Prince,,
1378,36552,Zoey,,
1378,36553,Derek,,
1378,36554,"Ann, Lady of the Gutter",,
1378,36556,Sextra (one of the participants in the orgy sequence),,
1378,36563,Himself,,
1379,5999,Verkäuferin,,
1379,16775,Koistinen,,
1379,16776,Aila,,
1379,16777,Mirja,,
1379,16778,Lindström,,
1379,16779,Gangster,,
1382,4975,Ellen,,
1382,15376,Andrew,,
1382,16860,Christine Jesperson,,
1382,16861,Richard Swersey,,
1382,53887,Robby Swersey,,
1382,53888,Peter Swersey,,
1382,53889,Sylvie,,
1382,53890,Heather,,
1382,53891,Rebecca,,
1382,53892,Sylvie's Mom,,
1382,53893,Sylvie's Dad,,
1382,4975,Ellen,,
1382,15376,Andrew,,
1382,16860,Christine Jesperson,,
1382,16861,Richard Swersey,,
1382,53887,Robby Swersey,,
1382,53888,Peter Swersey,,
1382,53889,Sylvie,,
1382,53890,Heather,,
1382,53891,Rebecca,,
1382,53892,Sylvie's Mom,,
1382,53893,Sylvie's Dad,,
1389,13,Richard Ripley,,
1389,1117,Marshall Sisco,,
1389,1461,Jack Foley,,
1389,1896,Maurice Miller,,
1389,2229,Adele,,
1389,2231,Hejira Henry,,
1389,2232,Ray Nicolette,,
1389,10182,Buddy Bragg,,
1389,16866,Karen Sisco,,
1389,18324,Glenn Michaels,,
1389,44038,Midge,,
1389,54714,White Boy Bob,,
1391,258,Julio Zapata,,
1391,8688,Tenoch Iturbide,,
1391,16971,Luisa Cortés,,
1391,17088,Ana Morelos,,
1393,16879,Vater,,
1393,16880,Mutter,,
1393,16881,Tochter,,
1393,16882,Tochter,,
1404,480,Danny,,
1404,16900,Casim Khan,,
1404,16901,Roisin Hanlon,,
1404,16902,Sadia Khan,,
1404,16903,Rukhsana Khan,,
1404,16904,Tahara Khan,,
1404,16905,Tariq Khan,,
1404,16906,Hamid,,
1404,16907,Parish Priest,,
1404,16908,Wee Roddie,,
1404,16909,Big Roddie,,
1404,16910,Annie,,
1404,16911,Elsie,,
1407,4529,Mômone,,
1407,5318,Danielle Bonel,,
1407,8293,Edith Piaf,,
1407,8925,Titine,,
1407,16921,Annetta Gassion,,
1407,16922,Louis Gassion,,
1407,16923,Louis Barrier,,
1407,16925,Marlene Dietrich,,
1407,16926,Louise,,
1407,16927,Louis Leplée,,
1407,16933,Waiter,,
1407,17337,Pin-up,,
1407,21579,Mitty Goldin,,
1407,23505,Dr. Bernay,,
1407,28462,Albert,,
1407,29616,Clifford Fisher,,
1407,35085,Jacques Canetti,,
1407,36948,Lucien Roupp,,
1407,38881,Claude,,
1407,45447,Bruno Coquatrix,,
1407,54281,Inspecteur Guillaume,,
1407,64584,Jeanne,,
1407,81120,Philipo,,
1407,81125,Journalist in Orly,,
1407,82188,Marcel Cerdan,,
1407,109519,Edith - 5 years old,,
1407,128083,American journalist,,
1407,130559,Charles Aznavour,,
1407,135665,Raymond Asso,,
1407,145133,Doug Davis,,
1407,230038,Ginou,,
1407,238393,Boxing trainer,,
1407,358432,Simone Margantin,,
1407,585672,P'tit Louis,,
1407,943199,Leplée's assistant,,
1407,1128970,Edith - 10 years old,,
1407,1155937,Mamy,,
1407,1172640,Journalist,,
1407,1175822,Marguerite Monnot,,
1407,1175823,Marc Bonel,,
1407,1175824,Mireille,,
1407,1175825,Jameson,,
1407,1175830,Michel Emer,,
1407,1175831,Charles Dumont,,
1407,1175832,Suzanne,,
1407,1175833,Interviewer,,
1407,1175834,Seamstress,,
1407,1175835,Jean Mermoz,,
1407,1175836,Etienne,,
1407,1175837,Marcelle,,
1407,1175838,Palm reader,,
1407,1175839,Tony Zale,,
1407,1175840,Brothel girl 1,,
1407,1175843,Man in Lannes,,
1407,1175844,Brasserie owner,,
1407,1175845,Barman,,
1407,1175846,Policeman,,
1407,1175847,Journalist by the church,,
1407,1175848,Edith Piaf (singing voice),,
1411,883,Deputy Foster,,
1411,1911,Henry,,
1411,5274,Vic,,
1411,6474,Tommy,,
1411,12640,Randy,,
1411,13920,Sharon,,
1411,42933,Maggie,,
1411,82585,Louis,,
1411,157567,Wayne,,
1411,170214,Mary,,
1411,1144719,Diana,,
1414,1602,Otto joven,,
1414,16442,Ana joven,,
1414,16943,Otto,,
1414,16944,Otto niño,,
1414,16945,Ana niña,,
1414,16946,Otto adolescente,,
1414,16947,Ana adolescente,,
1414,16948,Álvaro,,
1414,16949,Olga,,
1414,16950,Javier,,
1414,16951,Sofía,,
1414,16952,Aki,,
1414,16953,Madre de Otto,,
1414,16954,Álvaro Midelman,,
1414,16955,Mensajera,,
1414,16956,Dependienta,,
1417,3653,Sargento Bayona,,
1417,3813,Dr. Ferreiro,,
1417,16970,Ofelia,,
1417,16971,Mercedes,,
1417,16972,Capitán Vidal,,
1417,17005,Fauno / Pale Man,,
1417,17006,Carmen,,
1417,17007,Pedro,,
1417,17094,Rey,,
1417,17095,Joven Guerrillero 2,,
1417,17096,Joven Guerrillero,,
1417,25219,Serrano,,
1417,31422,El Tarta,,
1417,100905,Maquinista,,
1417,106707,Padre,,
1417,116071,Francés,,
1417,560248,Trigo,,
1417,588132,Jefe de botiquín,,
1417,592709,Garcés,,
1417,963251,Conchita,,
1417,1077942,Sacerdote,,
1417,1077944,Alcalde,,
1417,1077945,Esposa del alcalde,,
1417,1077947,Capitán Guardia Civil,,
1417,1077948,Esposa del doctor,,
1417,1077950,Jacinta,,
1417,1077952,Paz,,
1417,1077953,Joven,,
1417,1077954,Encargado,,
1417,1077955,Anciano,,
1417,1077956,Narrator / Fauno (voice),,
1418,958,Ana,,
1418,962,Aurora,,
1418,16867,Antonio,,
1418,16974,Pilar,,
1418,16975,Rosa,,
1418,16976,Lola,,
1418,16977,Juan,,
1418,16978,John,,
1418,16979,Raquel,,
1418,16980,Carmen,,
1420,2037,Patrick 'Kitten' Braden,,
1420,2039,John-Joe,,
1420,3896,Father Liam,,
1420,9029,Bertie,,
1420,16901,Eily Bergin,,
1420,17018,Charlie,,
1420,17019,Irwin,,
1420,17020,Young Patrick Braden,,
1420,17021,Mr. Silky String,,
1420,17022,Stripper,,
1420,17024,Dean,,
1420,17025,Benny Feely,,
1420,17026,Ma Braden,,
1420,17027,Caroline Braden,,
1420,17779,Jackie Timlin,,
1420,33452,Punter,,
1427,680,Madame Arnulfi,,
1427,4483,Giuseppe Baldini,,
1427,4566,Richis,,
1427,5049,Narrator (voice),,
1427,8800,Grenouilles Mutter,,
1427,10779,Bischof von Grasse,,
1427,16273,Bürgermeister von Grasse,,
1427,17064,Jean-Baptiste Grenouille,,
1427,17066,Executioner,,
1427,17067,Das Mirabellen-Mädchen,,
1427,17068,Natalie,,
1427,17069,Madame Gaillard,,
1427,17070,Dominique Drouot,,
1427,17071,Chenier,,
1427,17072,Grimal,,
1427,17073,Marquis de Montesquieu,,
1427,17074,Jeanne,,
1427,17075,Marianne,,
1427,17076,Grenouille (5 Jahre),,
1427,17077,Grenouille (12 Jahre),,
1427,17078,Aufseher,,
1427,17079,Magistrat,,
1427,129050,Laura,,
1429,819,Monty Brogan,,
1429,1233,Jacob Elinsky,,
1429,1248,James Brogan,,
1429,5916,Naturelle Riviera,,
1429,10690,Mary D'Annunzio,,
1429,11022,Marcuse,,
1429,12834,Frank Slaughtery,,
1429,27036,Kostya Novotny,,
1429,27037,Uncle Nikolai,,
1429,37046,Daphne,,
1430,10017,Himself - NRA President,,
1430,17087,Himself,,
1430,19011,Himself,,
1430,46432,Himself,,
1430,46433,Himself,,
1433,954,Carmen,,
1433,1605,El Puerco,,
1433,17093,Jacinto,,
1433,17094,Casares,,
1433,17095,Carlos,,
1433,17096,Jaime,,
1433,17097,Conchita,,
1433,17098,Marcelo,,
1433,17099,Santi,,
1433,17100,Alma,,
1433,17101,Gálvez,,
1433,17102,Marcos,,
1435,17108,Himself,,
1435,17109,Herself,,
1435,17110,Himself,,
1435,17111,Herself,,
1435,17112,Himself,,
1443,205,Lux Lisbon,,
1443,349,Father Moody,,
1443,518,Dr. Horniker,,
1443,1771,Narrator,,
1443,2299,Trip Fontaine,,
1443,3391,Mrs. Lisbon,,
1443,4512,Mr. Lisbon,,
1443,17236,Mary Lisbon,,
1443,17238,Therese Lisbon,,
1443,17239,Bonnie Lisbon,,
1443,17240,Chase Buell,,
1443,17241,David Barker,,
1443,17242,Paul Baldino,,
1443,17243,Tim Weiner,,
1443,17244,Joe Hill Conley,,
1443,81098,Dominic Palazzolo,,
1443,204997,Cecilia Lisbon,,
1444,1989,Peg,,
1444,4941,George,,
1444,6368,Madeleine,,
1444,6914,Eugene,,
1444,9273,Ashley,,
1444,17245,Johnny,,
1480,40,Police Captain Hank Quinlan,,
1480,2896,Tanya,,
1480,4077,Chief Gould,,
1480,4966,Marcia Linnekar's Attorney,,
1480,7302,Susan 'Susie' Vargas,,
1480,7664,Coroner,,
1480,10017,Ramon Miguel Vargas,,
1480,12422,Mirador Motel Night Manager,,
1480,14518,District Attorney Adair,,
1480,18737,Gang Leader,,
1480,30719,Uncle' Joe Grandi,,
1480,33747,Police Sergeant Pete Menzies,,
1480,44715,Strip-Club Owner,,
1480,45525,Al Schwartz - District Attorney's Assistant,,
1480,55997,Zita,,
1480,85737,Construction Site Foreman,,
1480,94889,Marcia Linnekar,,
1480,94892,Pancho (as Valentin De Vargas),,
1480,94893,Manelo Sanchez,,
1480,94894,Risto - Grandi's Nephew,,
1480,94895,Pretty Boy,,
1480,94896,Blaine,,
1480,94897,Customs Officer,,
1485,3895,Jack Carter,,
1485,10341,Anna,,
1485,14816,Peter,,
1485,33323,Kinnear,,
1485,58339,Eric,,
1494,643,Cesarzowa Phoenix,,
1494,1619,Cesarz Ping,,
1494,17380,Książę Jai/Drugi syn,,
1494,17382,Cesarski medyk Jiang,,
1494,17384,Jiang Chan/Córka medyka,,
1494,17385,Książę Yu/Trzeci syn,,
1494,20654,Książę Wan/Pierwszy Syn,,
1494,557424,Pani Jiang/Żona medyka,,
1540,16215,Brenda,,
1540,17388,Sue,,
1540,17389,Legba,,
1540,17390,Albert,,
1540,17391,Eddy,,
1540,17392,Neptune,,
1540,44079,Ellen,,
1546,3063,Audrey Cobb,,
1546,4589,Matt Schramm,,
1546,4937,Mr. Geary,,
1546,6384,Perry,,
1546,7132,Mike Cobb,,
1546,17441,Justin Cobb,,
1546,17442,Rebecca,,
1546,17443,Joel Cobb,,
1548,212,"Gerrold, the Pushy Guy",,
1548,884,Seymour,,
1548,1245,Rebecca,,
1548,2155,Enid,,
1548,7796,Roberta Allsworth,,
1548,8437,Maxine,,
1548,12438,Enid's Dad,,
1548,31714,Dana,,
1548,35701,Doug,,
1548,51214,Josh,,
1548,58511,Sidewinder Boss,,
1548,60846,John Ellis,,
1548,77338,Joe,,
1548,141052,Norman,,
1548,183745,Melora,,
1549,17074,Lydia,,
1549,17459,Krimo,,
1549,17460,Rachid,,
1549,17461,Zina,,
1549,17462,Nanou,,
1549,17463,Prof de français,,
1549,17464,Mère de Krimo,,
1549,17475,Frida,,
1553,17497,Thomas Seyr,,
1553,17498,Robert Seyr,,
1553,17499,Fabrice,,
1553,17500,Sami,,
1553,19115,Miao Lin,,
1553,19116,Aline,,
1553,19117,Chris,,
1553,19118,Minskov,,
1553,19119,La petite amie de Minskov,,
1553,19120,Jean-Pierre,,
1553,19121,Verodin,,
1555,2405,Martine,,
1555,17497,Xavier,,
1555,17520,un professeur d'université,,
1555,17521,Wendy,,
1555,17522,Isabelle,,
1555,17523,Soledad,,
1555,17524,Alessandro,,
1555,17525,Tobias,,
1555,17526,Lars,,
1555,17527,La mère de Xavier,,
1555,17528,Juan,,
1555,17529,Le père de Xavier,,
1555,19996,William,,
1555,64541,Jean-Charles Perrin,,
1555,72673,Neus,,
1555,72674,la professeur de flamenco,,
1555,73937,Anne-Sophie,,
1555,94958,Alistair,,
1555,400612,Jean-Michel,,
1555,1320851,Bruce,,
1557,1145,Sergej,,
1557,3874,Alex,,
1557,3934,Weber,,
1557,4541,Jochen Maiwald,,
1557,6091,Karl,,
1557,17543,David,,
1557,17544,Pepe,,
1557,17545,Lupo,,
1557,17546,Brückner,,
1557,17824,Pepes Freundin,,
1557,36598,Beate,,
1557,36599,Seybert,,
1557,36600,Computerverkäufer,,
1557,36601,Kellner im Zug,,
1561,17589,Mouchette,,
1561,17590,Arsène,,
1561,17591,Mutter,,
1561,17593,Mathieu,,
1561,17594,Mathieu’s Frau,,
1561,1244470,Vater,,
1563,854,Himself / John 'Scottie' Ferguson (archive footage),,
1563,5729,Herself / Madeleine Elster / Judy Burton (archive footage),,
1563,18765,Narrator (English version) (voice),,
1563,28626,Herself,,
1563,44510,Narrator (German version) (voice),,
1563,222259,Narrator (French version) (voice),,
1563,222260,Narrator (Japanese version) (voice),,
1578,380,Jake La Motta,,
1578,4517,Joey La Motta,,
1578,7164,Salvy Batts,,
1578,14702,Vickie Thailer,,
1578,17651,Tommy Como,,
1578,17652,Lenore,,
1578,17653,Mario,,
1584,3234,Rosalie Mullins,,
1584,7404,Patty Di Marco,,
1584,17735,Ned Schneebly,,
1584,17736,Theo,,
1584,17737,Neil,,
1584,17738,Doug,,
1584,17739,Zack Mooneyham,,
1584,17740,Spider,,
1584,17741,Michelle,,
1584,17742,Eleni,,
1584,17743,Summer Hathaway,,
1584,17744,Freddy Jones,,
1584,17745,Lawrence,,
1584,17746,Tomika,,
1584,17747,Frankie,,
1584,70851,Dewey Finn,,
1585,854,George Bailey,,
1585,3383,Uncle Billy Bailey,,
1585,4303,Bert,,
1585,5460,Singer at Martini's (uncredited),,
1585,5738,Ms. Davis (uncredited),,
1585,7666,Clarence,,
1585,9091,Man Whose Grandfather Planted Tree (uncredited),,
1585,17752,Mrs. Hatch,,
1585,17753,Henry F. Potter,,
1585,17754,Harry Bailey,,
1585,17755,Ma Bailey,,
1585,17756,Peter Bailey,,
1585,17758,Little Harry Bailey,,
1585,17759,Ernie Bishop,,
1585,29579,Real Estate Salesman,,
1585,30223,Bailey Child - Pete,,
1585,33278,Mr. Gower,,
1585,34168,Potter's Bodyguard,,
1585,34181,Little Marty Hatch,,
1585,34423,Joe - Luggage Shop,,
1585,41750,Nick,,
1585,77081,Violet Bick,,
1585,78902,Sam Wainwright,,
1585,85957,Mrs. Hatch,,
1585,95967,Giuseppe Martini,,
1585,106584,Cousin Tilly,,
1585,113726,Mrs. Martini,,
1585,117036,Building & Loan Board Member (uncredited),,
1585,117674,Bailey Child - Tommy,,
1585,117856,Little George,,
1585,120544,Cousin Eustace,,
1585,120708,Tom - Bldg. & Loan,,
1585,122984,Man with Sheriff (uncredited),,
1585,126898,Young George's Friend (uncredited),,
1585,150633,Annie,,
1585,941239,Freddie Othello (uncredited),,
1585,1033185,Ruth Dakin Bailey,,
1585,1033287,Little Mary,,
1585,1033293,Bailey Child - Zuzu,,
1585,1033350,Little Sam,,
1585,1033351,Little Violet,,
1585,1055407,Bailey Child - Janie,,
1588,205,Torrance Shipman,,
1588,8696,Kasey,,
1588,13446,Missy Pantone,,
1588,17772,Cliff Pantone,,
1588,17773,Isis,,
1588,17774,Courtney,,
1588,17775,Whitney,,
1588,41662,Big Red,,
1588,55115,Jan,,
1588,73700,Aaron,,
1588,86969,Les,,
1588,89975,Lafred,,
1588,168014,Darcy,,
1588,1155676,Lava,,
1588,1155677,Jenelope,,
1591,4534,Süßkind,,
1591,8797,Jettel Redlich,,
1591,17817,Walter Redlich,,
1591,17818,Owuor,,
1591,17819,Regina - groß,,
1591,17820,Regina - klein,,
1591,17821,Max,,
1591,17822,Ina,,
1591,17823,Liesel,,
1591,17824,Käthe,,
1591,1030715,Johannes,,
1600,1142,Alexandre Fabbri,,
1600,1149,Le chef d'orchestre,,
1600,1350,Weronika/Véronique,,
1600,7109,La femme barjolée,,
1600,17888,La Tante,,
1600,17889,Le père de Weronika,,
1600,17890,Antek,,
1600,17891,L'avocat,,
1600,17892,Catherine,,
1600,17893,Le professeur,,
1600,17894,Le père de Véronique,,
1600,17895,Claude,,
1600,17896,Serge,,
1600,17897,Jean-Pierre,,
1600,17898,Le facteur,,
1600,17899,Le cheminot,,
1600,17900,Le prof,,
1600,17901,La réceptionniste,,
1600,17902,Nicole,,
1600,17903,La femme au chapeau,,
1600,17904,L'homme au manteau gris,,
1611,11071,Richard Lubanski,,
1611,11260,Sepp Herberger,,
1611,17717,Paul Ackermann,,
1611,18033,Matthias Lubanski,,
1611,18035,Christa Lubanski,,
1611,18152,Bruno Lubanski,,
1611,18153,Ingrid Lubanski,,
1611,18154,Annette Ackermann,,
1611,18157,Helmut Rahn,,
1611,18158,Fritz Walter,,
1611,18159,Horst Eckel,,
1611,18161,Ottmar Walter,,
1611,18162,Toni Turek,,
1611,18163,Hans Schäfer,,
1611,18164,Werner Kohlmeyer,,
1611,18166,Werner Liebrich,,
1611,18169,Max Morlock,,
1611,18171,Herbert Zimmermann,,
1619,1121,Mr. Longbaugh,,
1619,3085,Joe Sarno,,
1619,3196,Robin,,
1619,7404,Raving Bitch,,
1619,11864,Mr. Parker,,
1619,17637,Jeffers,,
1619,18070,Obecks,,
1619,18071,Abner Mercer,,
1622,4273,Bénédicte Getty,,
1622,5082,Nicolas Chevalier,,
1622,18177,Richard Pollock,,
1622,18178,Alain Getty,,
1622,25034,Le vétérinaire,,
1622,44079,Alice Pollock,,
1622,87900,L'employé des eaux,,
1622,1092020,Francine,,
1622,1092021,L'infirmière,,
1622,1092022,Le médecin de garde,,
1622,1092023,"Félix, le fils du voisin",,
1622,1092024,Bruno,,
1622,1092025,Une call-girl,,
1626,3517,Journaliste,,
1626,18197,Nana Kleinfrankenheim,,
1626,18198,Raoul,,
1626,18199,Paul,,
1626,18200,Yvette,,
1626,18201,Chef,,
1626,18202,Elisabeth,,
1626,18203,Philosophe,,
1626,18204,Jeune Homme,,
1626,18205,Luigi,,
1628,14812,Catherine,,
1628,18216,Jules,,
1628,18217,Jim,,
1628,18218,Thérèse,,
1628,18219,Sabine,,
1628,18220,Gilberte,,
1628,18221,Albert,,
1628,18222,Lucie,,
1643,1653,Tom,,
1643,3084,Paul,,
1643,4426,Rosas Mutter,,
1643,6295,Mouchette,,
1643,16926,Catherine,,
1643,18214,Jeannes Mutter,,
1643,18329,Jeanne,,
1643,18336,Monique,,
1643,18337,Prostituierte,,
1643,18338,Olympia,,
1643,18339,Rosa,,
1643,18340,Marcel,,
1653,258,Ernesto Guevara de la Serna,,
1653,6859,Chichina Ferreyra,,
1653,18478,Alberto Granado,,
1653,18499,Celia de la Serna,,
1653,64772,Celita Guevara,,
1653,105738,Ernesto Guevara Lynch,,
1653,929483,Ana María Guevara,,
1653,1289824,Silvia,,
1653,1313067,Roberto Guevara,,
1653,1313068,Juan Martín Guevara,,
1653,1313069,Uncle Jorge,,
1665,526,Luke,,
1665,10692,Blake,,
1665,10743,Detective,,
1665,18514,Asia,,
1665,18515,Scott,,
1665,18516,Nicole,,
1665,18517,Record Executive,,
1665,18518,Donovan,,
1667,192,Narrator,,
1667,24502,Le bébé,,
1667,40938,La mère,,
1667,48576,Le père,,
1675,1650,Directeur Ferrand,,
1675,1653,Alphonse,,
1675,3524,Französischer Versicherungsmann,,
1675,3591,Liliane,,
1675,6304,Jean-François,,
1675,14061,Julie,,
1675,18765,Stacey,,
1675,18766,Alexandre,,
1675,18767,Bertrand,,
1675,18768,Odile,,
1675,18769,Doctor Nelson,,
1675,18770,Bernard,,
1675,18771,Walter,,
1675,18772,Lajoie,,
1675,18773,Madame Lajoie,,
1675,18774,Photograph,,
1675,18775,Stuntman,,
1675,24499,Severine,,
1675,25148,Alexandres Liebhaber,,
1675,136761,Joelle,,
1716,50,Marion Steiner,,
1716,1977,Gestapo Officer,,
1716,3524,Merlin,,
1716,10262,Arlette Guillaume,,
1716,10263,Lucas Steiner,,
1716,11535,Germaine Fabre,,
1716,16927,Bernard Granger,,
1716,18219,Nadine Marsac,,
1716,18558,Daxiat,,
1716,18778,Jean-Loup Cottins,,
1716,18779,Raymond Boursier,,
1716,18780,Valentin,,
1716,20084,Jacquot's Mother / Concierge (as Rose Thierry),,
1716,38868,Marc,,
1716,38899,Lieutnant Bergen (as Laszlo Szabo),,
1716,44107,Bernard's Replacement,,
1716,929337,Christian Leglise,,
1716,1178342,Desk Clerk,,
1716,1178343,,,
1716,1178344,Rosen,,
1716,1178345,Greta Borg (as Rénata),,
1716,1178346,Yvonne the Chambermaid (as Hénia Ziv),,
1716,1178347,"Martine, the thief",,
1716,1178348,Rene Bernardini,,
1716,1178349,Rosette Goldstern,,
1716,1178350,Jacquôt (as Le petit Franck Pasquier),,
1716,1178352,1st Nurse (uncredited),,
1716,1178354,(uncredited),,
1716,1178355,(uncredited),,
1720,18818,Nói Kristmundsson,,
1720,18819,B. Kristmundsson,,
1720,18820,Íris Óskarsdóttir,,
1720,18821,Óskar Halldórsson,,
1720,18822,Priester,,
1725,2769,Maria,,
1725,6679,Tony,,
1725,6725,Riff,,
1725,13299,Anita,,
1725,14063,Lieutenant Schrank,,
1725,18870,Doc,,
1725,18871,Officer Krupke,,
1725,18872,Ice,,
1725,24880,Bernardo,,
1725,29700,A-Rab,,
1725,41230,"Glad Hand, the dance organizer",,
1725,80599,Madam Lucia,,
1725,151333,Action,,
1725,955862,Graziella,,
1725,975393,Chino,,
1725,982293,Anybodys,,
1725,1098447,Rosalia,,
1725,1161036,Velma,,
1725,1161038,Baby John,,
1725,1161040,Big Deal,,
1725,1161041,Consuelo,,
1725,1161043,Francisca,,
1725,1161044,Snowboy,,
1730,3905,Announcer,,
1730,4784,Nikki Grace/Susan Blue,,
1730,5048,Freddie Howard,,
1730,6587,Marilyn Levens,,
1730,11764,Henry the Butler,,
1730,15009,Devon Berk/Billy Side,,
1730,15887,Doris Side,,
1730,16940,Kingsley Stewart,,
1730,18905,Piotrek Krol,,
1730,18906,Producer,,
1730,1121466,Mr. Zydowicz,,
1730,1121467,Mrs. Zydowicz,,
1730,1121468,Detective Hutchinson,,
1770,1204,Kitty Kiernan,,
1770,2039,Liam Tobin,,
1770,2468,Smith,,
1770,3896,Michael Collins,,
1770,4566,Eamon de Valera,,
1770,9029,Ned Broy,,
1770,10985,Joe O`Reilly,,
1770,18992,Harry Roland,,
1770,18993,Tom Cullen,,
1770,18995,o. A.,,
1770,87907,Vinny Byrne,,
1770,1333582,Captain Lee-Wilson,,
1776,19007,herself,,
1776,19008,himself,,
1777,880,himself (archive footage),,
1777,17087,himself,,
1777,18746,Himself (archive footage),,
1777,19011,himself (archive footage),,
1777,19013,Himself - U.S. Vice President and Senate President (archive footage),,
1777,44127,Himself - On 'Larry King Live' (archive footage),,
1777,46432,Himself - Former U.S. President (archive footage),,
1777,84384,Himself (archive footage),,
1777,95779,Himself (archive footage),,
1777,110380,Himself (archive footage),,
1777,111946,Herself (archive footage),,
1777,116341,Himself (archive footage),,
1777,116341,Himself (archive footage),,
1777,120576,Himself (archive footage),,
1777,128057,Himself (archive footage),,
1777,146687,Himself (archive footage),,
1777,1220626,Herself (archive footage),,
1781,18802,Himself (archive footage),,
1781,19011,Himself (archive footage),,
1781,19013,himself,,
1781,23679,(voice),,
1781,46432,Himself (archive footage),,
1791,5442,Walter Klemmer,,
1791,6014,Mutter,,
1791,6264,Dr. Blonskij,,
1791,17882,Erika Kohut,,
1791,19122,Anna Schober,,
1791,19123,Mrs. Schober,,
1791,19124,Mme Blonskij,,
1791,40526,Man in drive-in,,
1791,48103,Teacher,,
1791,141388,Singing teacher,,
1791,1103919,Teacher,,
1791,1324138,Baritone,,
1791,1324139,Naprawnik,,
1791,1324140,Director,,
1791,1324141,Margot,,
1802,13694,Priester,,
1802,14061,Catherine Lelievre,,
